time,open,high,low,close,volume
2025-01-09 00:00:00,25370.0,25383.0,25370.0,25375.0,-99999902.0
2025-01-10 00:00:00,25380.0,25380.0,25360.0,25360.0,-99999902.0
2025-01-13 00:00:00,25370.0,25410.0,25365.0,25390.0,-99999902.0
2025-01-14 00:00:00,25380.0,25390.0,25370.0,25380.0,-99999902.0
2025-01-15 00:00:00,25380.0,25388.0,25375.0,25375.0,-99999902.0
2025-01-16 00:00:00,25380.0,25382.0,25365.0,25370.0,-99999902.0
2025-01-17 00:00:00,25340.0,25380.0,25315.0,25315.0,-99999902.0
2025-01-20 00:00:00,25320.0,25370.0,25270.0,25315.0,-99999902.0
2025-01-21 00:00:00,25285.0,25310.0,25240.0,25260.0,-99999902.0
2025-01-22 00:00:00,25240.0,25240.0,25050.0,25050.0,-99999902.0
2025-01-23 00:00:00,25030.0,25135.0,24990.0,25080.0,-99999902.0
2025-01-24 00:00:00,25100.0,25115.0,25020.0,25060.0,-99999902.0
2025-02-03 00:00:00,25020.0,25330.0,25020.0,25280.0,-99999902.0
2025-02-04 00:00:00,25260.0,25265.0,25150.0,25160.0,-99999902.0
2025-02-05 00:00:00,25190.0,25190.0,25100.0,25145.0,-99999902.0
2025-02-06 00:00:00,25130.0,25265.0,25130.0,25260.0,-99999902.0
2025-02-07 00:00:00,25325.0,25330.0,25270.0,25290.0,-99999902.0
2025-02-10 00:00:00,25350.0,25390.0,25350.0,25380.0,-99999902.0
2025-02-11 00:00:00,25400.0,25530.0,25400.0,25530.0,-99999902.0
2025-02-12 00:00:00,25480.0,25604.0,25480.0,25550.0,-99999902.0
2025-02-13 00:00:00,25520.0,25520.0,25385.0,25440.0,-99999902.0
2025-02-14 00:00:00,25400.0,25450.0,25370.0,25370.0,-99999902.0
2025-02-17 00:00:00,25370.0,25470.0,25370.0,25470.0,-99999902.0
2025-02-18 00:00:00,25490.0,25570.0,25420.0,25500.0,-99999902.0
2025-02-19 00:00:00,25510.0,25569.0,25490.0,25515.0,-99999902.0
2025-02-20 00:00:00,25510.0,25569.0,25500.0,25500.0,-99999902.0
2025-02-21 00:00:00,25460.0,25540.0,25460.0,25510.0,-99999902.0
2025-02-24 00:00:00,25480.0,25530.0,25465.0,25468.0,-99999902.0
2025-02-25 00:00:00,25468.0,25525.0,25460.0,25520.0,-99999902.0
2025-02-26 00:00:00,25480.0,25565.0,25480.0,25535.0,-99999902.0
2025-02-27 00:00:00,25549.0,25557.0,25486.0,25520.0,-99999902.0
2025-02-28 00:00:00,25551.0,25566.0,25530.0,25530.0,-99999902.0
2025-03-03 00:00:00,25552.0,25605.0,25540.0,25575.0,-99999902.0
2025-03-04 00:00:00,25560.0,25583.0,25540.0,25540.0,-99999902.0
2025-03-05 00:00:00,25500.0,25580.0,25480.0,25490.0,-99999902.0
2025-03-06 00:00:00,25440.0,25490.0,25420.0,25485.0,-99999902.0
2025-03-07 00:00:00,25444.0,25545.0,25430.0,25480.0,-99999902.0
2025-03-10 00:00:00,25510.0,25545.0,25505.0,25525.0,-99999902.0
2025-03-11 00:00:00,25495.0,25510.0,25440.0,25450.0,-99999902.0
2025-03-12 00:00:00,25480.0,25510.0,25435.0,25445.0,-99999902.0
2025-03-13 00:00:00,25470.0,25495.0,25460.0,25490.0,-99999902.0
2025-03-14 00:00:00,25500.0,25525.0,25460.0,25500.0,-99999902.0
2025-03-17 00:00:00,25500.0,25580.0,25470.0,25510.0,-99999902.0
2025-03-18 00:00:00,25510.0,25545.0,25510.0,25510.0,-99999902.0
2025-03-19 00:00:00,25510.0,25540.0,25510.0,25535.0,-99999902.0
2025-03-20 00:00:00,25535.0,25560.0,25535.0,25545.0,-99999902.0
2025-03-21 00:00:00,25545.0,25585.0,25540.0,25585.0,-99999902.0
2025-03-24 00:00:00,25535.0,25650.0,25535.0,25620.0,-99999902.0
2025-03-25 00:00:00,25648.0,25658.0,25600.0,25600.0,-99999902.0
2025-03-26 00:00:00,25600.0,25630.0,25550.0,25555.0,-99999902.0
2025-03-27 00:00:00,25560.0,25610.0,25550.0,25560.0,-99999902.0
2025-03-28 00:00:00,25550.0,25590.0,25540.0,25550.0,-99999902.0
2025-03-31 00:00:00,25534.0,25580.0,25530.0,25565.0,-99999902.0
2025-04-01 00:00:00,25585.0,25640.0,25540.0,25620.0,-99999902.0
2025-04-02 00:00:00,25630.0,25647.0,25600.0,25600.0,-99999902.0
2025-04-03 00:00:00,25650.0,25814.0,25650.0,25790.0,-99999902.0
2025-04-04 00:00:00,25790.0,25800.0,25750.0,25780.0,-99999902.0
2025-04-08 00:00:00,25800.0,26011.0,25800.0,25995.0,-99999902.0
2025-04-09 00:00:00,25995.0,26110.0,25960.0,25960.0,-99999902.0
2025-04-10 00:00:00,25818.0,25844.0,25740.0,25740.0,-99999902.0
2025-04-11 00:00:00,25646.0,25746.0,25640.0,25715.0,-99999902.0
2025-04-14 00:00:00,25717.0,25832.0,25701.0,25824.0,-99999902.0
2025-04-15 00:00:00,25800.0,25917.0,25790.0,25790.0,-99999902.0
